Time,Value
09:01:21,1009
09:01:22,1009
09:01:23,1009
09:01:24,1009
09:01:25,1009
09:01:26,1009
09:01:27,1009
09:01:28,1009
09:01:29,1009
09:01:30,1009
09:01:31,1009
09:01:32,1009
09:01:33,1009
09:01:34,1009
09:01:35,1009
09:01:36,1009
09:01:37,1009
09:01:38,1009
09:01:39,1009
09:01:40,1009
09:01:41,1009
09:01:42,1009
09:01:43,1009
09:01:44,1009
09:01:45,1009
09:01:46,1009
09:01:47,1009
09:01:48,1009
09:01:49,1009
09:01:50,1009
09:01:51,1009
09:01:52,1009
09:01:53,1009
09:01:54,1009
09:01:55,1009
09:01:56,1009
09:01:57,1009
09:01:58,1009
09:01:59,1009
09:02:00,1009
09:02:01,1009
09:02:02,1009
09:02:03,1009
09:02:05,1008
09:02:06,1009
09:02:07,1008
09:02:08,1008
09:02:09,1008
09:02:10,1009
09:02:11,1009
09:02:12,1009
09:02:13,1008
09:02:14,1008
09:02:15,1008
09:02:16,1009
09:02:17,1008
09:02:18,1008
09:02:19,1008
09:02:20,1008
09:02:21,1008
09:02:22,1008
09:02:23,1008
09:02:24,1008
09:02:25,1008
09:02:26,1008
09:02:27,1008
09:02:28,1008
09:02:29,1008
09:02:53,1008
09:02:54,1008
09:02:55,1008
09:02:56,1009
09:02:57,1008
09:02:58,1008
09:02:59,1008
09:03:00,1009
09:03:01,1008
09:03:02,1008
09:03:03,1008
09:03:04,1008
09:03:05,1009
09:03:06,1009
09:03:07,1008
09:03:08,1008
09:03:09,1008
09:03:10,1008
09:03:11,1008
09:03:13,1008
09:03:14,1008
09:03:15,1008
09:03:16,1008
09:03:17,1008
09:03:18,1009
09:03:19,1008
09:03:20,1008
09:03:21,1009
09:03:22,1008
09:03:23,1008
09:03:24,1008
09:03:25,1008
09:03:26,1008
09:03:27,1008
09:03:28,1008
09:03:29,1009
09:03:30,1008
09:03:31,1008
09:03:32,1008
09:03:33,1009
09:03:34,1008
09:03:35,1009
09:03:36,1008
09:03:37,1009
09:03:38,1009
09:03:39,1008
09:03:40,1009
09:03:41,1009
09:03:42,1008
09:03:43,1008
09:03:44,1009
09:03:45,1009
09:03:46,1009
09:03:47,1009
09:03:48,1009
09:03:49,1009
09:03:50,1008
09:03:51,1009
09:03:52,1008
09:03:53,1009
09:03:54,1009
09:03:55,1008
09:03:56,1008
09:03:57,1009
09:03:58,1009
09:03:59,1008
09:04:00,1009
09:04:01,1009
09:04:02,1009
09:04:03,1009
09:04:04,1008
09:04:05,1008
09:04:06,1008
09:04:07,1008
09:04:08,1008
09:04:09,1009
09:04:10,1008
09:04:11,1009
09:04:12,1008
09:04:13,1009
09:04:14,1008
09:04:15,1008
09:04:16,1009
09:04:17,1008
09:04:18,1008
09:04:19,1008
09:04:20,1008
09:04:21,1008
09:04:22,1008
09:04:23,1008
09:04:24,1008
09:04:25,1008
09:04:26,1008
09:04:27,1008
09:04:28,1008
09:04:29,1008
09:04:30,1008
09:04:31,1008
09:04:32,1008
09:04:33,1008
09:04:34,1008
09:04:35,1008
09:04:36,1008
09:04:37,1008
09:04:38,1008
09:04:39,1008
09:04:41,1008
09:04:42,1008
09:04:43,1008
09:04:44,1008
09:04:45,1008
09:04:46,1008
09:04:47,1008
09:04:48,1008
09:04:49,1008
09:04:50,1008
09:04:51,1008
09:04:52,1008
09:04:53,1008
09:04:54,1008
09:04:55,1008
09:04:56,1008
09:04:57,1008
09:04:58,1008
09:04:59,1008
09:05:00,1008
09:05:01,1008
09:05:02,1008
09:05:03,1008
09:05:04,1008
09:05:05,1008
09:05:06,1008
09:05:07,1008
09:05:08,1008
09:05:09,1008
09:05:10,1008
09:05:11,1008
09:05:12,1008
09:05:13,1008
09:05:14,1008
09:05:15,1006
09:05:16,1008
09:05:17,1008
09:05:18,1008
09:05:19,1008
09:05:20,1008
09:05:21,1008
09:05:22,1008
09:05:23,1008
09:05:24,1008
09:05:25,1008
09:05:26,1008
09:05:27,1008
09:05:28,1008
09:05:29,1008
09:05:30,1008
09:05:31,1008
09:05:32,1008
09:05:33,1008
09:05:34,1008
09:05:35,1008
09:05:36,1008
09:05:37,1008
09:05:38,1008
09:05:39,1008
09:05:40,1008
09:05:41,1008
09:05:42,1008
09:05:43,1008
09:05:44,1008
09:05:45,1008
09:05:46,1008
09:05:47,1008
09:05:48,1008
09:05:49,1008
09:05:50,1008
09:05:51,1008
09:05:52,1008
09:05:53,1008
09:05:54,1008
09:05:55,1008
09:05:56,1008
09:05:57,1008
09:05:58,1008
09:05:59,1008
09:06:00,1008
09:06:01,1008
09:06:02,1008
09:06:03,1008
09:06:04,1008
09:06:05,1008
09:06:06,1008
09:06:07,1008
09:06:08,1008
09:06:09,1008
09:06:11,1008
09:06:12,1008
09:06:13,1008
09:06:14,1008
09:06:15,1008
09:06:16,1008
09:06:17,1008
09:06:18,1008
09:06:19,1008
09:06:20,1008
09:06:21,1008
09:06:22,1008
09:06:23,1008
09:06:24,1008
09:06:25,1008
09:06:26,1008
09:06:27,1008
09:06:28,1008
09:06:29,1008
09:06:30,1008
09:06:31,1008
09:06:32,1008
09:06:33,1008
09:06:34,1008
09:06:35,1008
09:06:36,1008
09:06:37,1008
09:06:38,1008
09:06:39,1008
09:06:40,1008
09:06:41,1008
09:06:42,1008
09:06:43,1008
09:06:44,1008
09:06:45,1008
09:06:46,1008
09:06:47,1008
09:06:48,1008
09:06:49,1008
09:06:50,1008
09:06:51,1008
09:06:53,1008
09:06:54,1008
09:06:55,1008
09:06:56,1008
09:06:57,1008
09:06:58,1008
09:06:59,1008
09:07:00,1008
09:07:01,1008
09:07:02,1008
09:07:03,1008
09:07:04,1008
09:07:05,1008
09:07:06,1008
09:07:07,1008
09:07:08,1008
09:07:09,1008
09:07:10,1008
09:07:11,1008
09:07:12,1008
09:07:13,1008
09:07:14,1009
09:07:20,1009
09:07:21,1009
09:07:22,1008
09:07:23,1008
09:07:24,1008
09:07:25,1009
09:07:26,1008
09:07:27,1008
09:07:28,1008
09:07:29,1008
09:07:30,1008
09:07:31,1008
09:07:32,1009
09:07:33,1008
09:07:34,1008
09:07:35,1009
09:07:36,1008
09:07:37,1008
09:07:38,1008
09:07:39,1008
09:07:40,1008
09:07:41,1008
09:07:42,1008
09:07:43,1008
09:07:44,1008
09:07:45,1008
09:07:46,1008
09:07:47,1008
09:07:48,1008
09:07:49,1008
09:07:50,1008
09:07:51,1008
09:07:52,1008
09:07:53,1008
09:07:54,1008
09:07:55,1008
09:07:56,1008
09:07:57,1008
09:07:58,1008
09:07:59,1008
09:08:00,1008
09:08:01,1008
09:08:02,1008
09:08:03,1008
09:08:04,1008
09:08:05,1008
09:08:06,1008
09:08:07,1008
09:08:08,1008
09:08:09,1008
09:08:10,1008
09:08:11,1008
09:08:12,1008
09:08:13,1008
09:08:14,1008
09:08:15,1008
09:08:16,1008
09:08:17,1008
09:08:18,1008
09:08:19,1008
09:08:20,1008
09:08:21,1008
09:08:22,1008
09:08:23,1008
09:08:24,1008
09:08:25,1008
09:08:26,1008
09:08:27,1008
09:08:28,1008
09:08:29,1008
09:08:30,1008
09:08:31,1008
09:08:32,1008
09:08:33,1008
09:08:34,1008
09:08:35,1008
09:08:36,1008
09:08:37,1008
09:08:39,1008
09:08:40,1008
09:08:41,1008
09:08:42,1008
09:08:43,1008
09:08:44,1008
09:08:45,1008
09:08:46,1008
09:08:47,1008
09:08:48,1008
09:08:49,1008
09:08:50,1008
09:08:51,1008
09:08:52,1008
09:08:53,1008
09:08:54,1008
09:08:55,1008
09:08:56,1008
09:08:57,1008
09:08:58,1008
09:08:59,1008
09:09:00,1008
09:09:01,1009
09:09:02,1008
09:09:03,1009
09:09:04,1008
09:09:05,1008
09:09:06,1008
09:09:07,1008
09:09:08,1009
09:09:09,1008
09:09:10,1008
09:09:11,1009
09:09:12,1008
09:09:13,1008
09:09:14,1008
09:09:15,1008
09:09:16,1008
09:09:17,1009
09:09:18,1008
09:09:19,1008
09:09:20,1008
09:09:21,1008
09:09:22,1009
09:09:23,1008
09:09:24,1008
09:09:25,1009
09:09:26,1008
09:09:27,1009
09:09:28,1009
09:09:29,1009
09:09:30,1009
09:09:31,1009
09:09:32,1009
09:09:33,1009
09:09:34,1009
09:09:35,1009
09:09:36,1009
09:09:37,1008
09:09:38,1009
09:09:39,1009
09:09:40,1009
09:09:41,1009
09:09:42,1009
09:09:43,1009
09:09:44,1009
09:09:45,1009
09:09:46,1009
09:09:47,1009
09:09:48,1009
09:09:49,1009
09:09:50,1009
09:09:51,1009
09:09:52,1009
09:09:53,1009
09:09:54,1009
09:09:55,1009
09:09:56,1009
09:09:57,1009
09:09:58,1009
09:09:59,1009
09:10:00,1009
09:10:01,1009
09:10:02,1009
09:10:03,1009
09:10:04,1009
09:10:05,1009
09:10:06,1009
09:10:07,1009
09:10:08,1009
09:10:09,1009
09:10:10,1009
09:10:11,1009
09:10:12,1009
09:10:13,1009
09:10:14,1009
09:10:15,1009
09:10:16,1009
09:10:17,1009
09:10:18,1009
09:10:19,1009
09:10:20,1009
09:10:22,1009
09:10:23,1009
09:10:24,1009
09:10:25,1009
09:10:26,1009
09:10:27,1009
09:10:28,1009
09:10:29,1009
09:10:30,1009
09:10:31,1009
09:10:32,1009
09:10:33,1009
09:10:34,1009
09:10:35,1009
09:10:36,1009
09:10:37,1009
09:10:38,1009
09:10:39,1009
09:10:40,1009
09:10:41,1009
09:10:42,1009
09:10:43,1009
09:10:44,1009
09:10:45,1009
09:10:46,1009
09:10:47,1009
09:10:48,1009
09:10:49,1009
09:10:50,1009
09:10:51,1009
09:10:52,1009
09:10:53,1009
09:10:54,1009
09:10:55,1009
09:10:56,1009
09:10:57,1009
09:10:58,1009
09:10:59,1009
09:11:00,1009
09:11:01,1009
09:11:02,1010
09:11:03,1010
09:11:04,1009
09:11:05,1010
09:11:06,1010
09:11:07,1010
09:11:08,1009
09:11:09,1010
09:11:10,1010
09:11:11,1010
09:11:12,1010
09:11:13,1009
09:11:14,1009
09:11:15,1009
09:11:16,1009
09:11:17,1009
09:11:18,1010
09:11:19,1009
09:11:20,1010
09:11:21,1010
09:11:22,1009
09:11:23,1009
09:11:24,1010
09:11:25,1010
09:11:26,1010
09:11:27,1010
09:11:28,1009
09:11:29,1010
09:11:30,1009
09:11:31,1009
09:11:32,1010
09:11:33,1010
09:11:34,1009
09:11:35,1009
09:11:36,1009
09:11:37,1010
09:11:38,1010
09:11:39,1010
09:11:40,1010
09:11:41,1010
09:11:42,1010
09:11:43,1010
09:11:44,1010
09:11:45,1010
09:11:46,1010
09:11:47,1010
09:11:48,1010
09:11:49,1010
09:11:50,1010
09:11:51,1010
09:11:52,1011
09:11:53,1010
09:11:54,1010
09:11:55,1010
09:11:56,1010
09:11:57,1010
09:11:58,1010
09:11:59,1010
09:12:00,1010
09:12:01,1010
09:12:02,1010
09:12:03,1010
09:12:04,1010
09:12:05,1011
09:12:06,1010
09:12:07,1010
09:12:08,1010
09:12:09,1010
09:12:10,1010
09:12:11,1010
09:12:12,1010
09:12:14,1009
09:12:15,1010
09:12:16,1010
09:12:17,1011
09:12:18,1010
09:12:19,1010
09:12:20,1010
09:12:21,1011
09:12:22,1010
09:12:23,1010
09:12:24,1010
09:12:25,1010
09:12:26,1010
09:12:27,1010
09:12:28,1010
09:12:29,1010
09:12:30,1010
09:12:31,1010
09:12:32,1010
09:12:33,1010
09:12:34,1010
09:12:35,1010
09:12:36,1010
09:12:37,1010
09:12:38,1010
09:12:39,1010
09:12:40,1010
09:12:41,1010
09:12:42,1010
09:12:43,1010
09:12:44,1010
09:12:45,1010
09:12:46,1010
09:12:47,1010
09:12:48,1010
09:12:49,1010
09:12:50,1010
09:12:51,1010
09:12:52,1010
09:12:53,1010
09:12:54,1010
09:12:55,1010
09:12:56,1010
09:12:57,1010
09:12:58,1010
09:12:59,1011
09:13:00,1011
09:13:01,1010
09:13:02,1011
09:13:03,1010
09:13:04,1010
09:13:05,1011
09:13:06,1010
09:13:07,1011
09:13:08,1010
09:13:09,1011
09:13:10,1010
09:13:11,1011
09:13:12,1010
09:13:13,1010
09:13:14,1010
09:13:15,1010
09:13:16,1010
09:13:17,1010
09:13:18,1011
09:13:19,1010
09:13:20,1011
09:13:21,1011
09:13:22,1011
09:13:23,1010
09:13:24,1010
09:13:25,1011
09:13:26,1011
09:13:27,1010
09:13:28,1011
09:13:29,1011
09:13:30,1011
09:13:31,1011
09:13:32,1011
09:13:33,1011
09:13:34,1011
09:13:35,1011
09:13:36,1011
09:13:37,1011
09:13:38,1011
09:13:39,1011
09:13:40,1011
09:13:41,1011
09:13:42,1011
09:13:43,1011
09:13:44,1011
09:13:45,1011
09:13:46,1010
09:13:47,1010
09:13:48,1011
09:13:50,1011
09:13:51,1011
09:13:52,1011
09:13:53,1011
09:13:54,1011
09:13:55,1011
09:13:56,1011
09:13:57,1011
09:13:58,1011
09:13:59,1011
09:14:00,1011
09:14:01,1011
09:14:02,1011
09:14:03,1011
09:14:04,1011
09:14:05,1011
09:14:06,1011
09:14:07,1011
09:14:08,1011
09:14:09,1011
09:14:10,1011
09:14:11,1011
09:14:12,1011
09:14:13,1011
09:14:14,1011
09:14:15,1011
09:14:16,1011
09:14:17,1011
09:14:18,1011
09:14:19,1011
09:14:20,1011
09:14:21,1011
09:14:22,1011
09:14:23,1011
09:14:24,1011
09:14:25,1012
09:14:26,1012
09:14:27,1011
09:14:28,1011
09:14:29,1012
09:14:30,1012
09:14:31,1011
09:14:32,1012
09:14:33,1011
09:14:34,1012
09:14:35,1012
09:14:36,1013
09:14:37,1012
09:14:38,1011
09:14:39,1012
09:14:40,1013
09:14:41,1012
09:14:42,1012
09:14:43,1012
09:14:44,1012
09:14:45,1011
09:14:46,1013
09:14:47,1012
09:14:48,1013
09:14:49,1013
09:14:50,1013
09:14:51,1013
09:14:52,1013
09:14:53,1013
09:14:54,1013
09:14:55,1013
09:14:56,1013
09:14:57,1012
09:14:58,1012
09:14:59,1013
09:15:00,1013
09:15:01,1013
09:15:02,1013
09:15:03,1013
09:15:04,1013
09:15:05,1013
09:15:06,1013
09:15:07,1013
09:15:08,1013
09:15:09,1013
09:15:10,1013
09:15:11,1013
09:15:12,1013
09:15:13,1013
09:15:14,1013
09:15:15,1013
09:15:16,1013
09:15:17,1013
09:15:18,1013
09:15:19,1013
09:15:20,1013
09:15:21,1013
09:15:22,1013
09:15:23,1013
09:15:24,1013
09:15:25,1013
09:15:26,1013
09:15:27,1013
09:15:29,1013
09:15:30,1013
09:15:31,1013
09:15:32,1013
09:15:33,1013
09:15:34,1013
09:15:35,1013
09:15:36,1013
09:15:37,1013
09:15:38,1013
09:15:39,1013
09:15:40,1014
09:15:41,1013
09:15:42,1014
09:15:43,1014
09:15:44,1014
09:15:45,1013
09:15:46,1014
09:15:47,1014
09:15:48,1014
09:15:49,1014
09:15:50,1014
09:15:51,1014
09:15:52,1014
09:15:53,1014
09:15:54,1014
09:15:55,1014
09:15:56,1014
09:15:57,1014
09:15:58,1014
09:15:59,1014
09:16:00,1014
09:16:01,1014
09:16:02,1014
09:16:03,1014
09:16:04,1014
09:16:05,1014
09:16:06,1014
09:16:07,1014
09:16:08,1014
09:16:09,1014
09:16:10,1014
09:16:11,1014
09:16:12,1014
09:16:13,1014
09:16:14,1014
09:16:15,1014
09:16:16,1014
09:16:17,1014
09:16:18,1014
09:16:19,1014
09:16:20,1014
09:16:21,1014
09:16:22,1014
09:16:23,1014
09:16:24,1014
09:16:25,1014
09:16:26,1014
09:16:27,1014
09:16:28,1014
09:16:29,1014
09:16:30,1014
09:16:31,1014
09:16:32,1014
09:16:33,1014
09:16:34,1014
09:16:35,1014
09:16:36,1014
09:16:37,1014
09:16:38,1014
09:16:39,1014
09:16:40,1014
09:16:41,1014
09:16:42,1014
09:16:43,1014
09:16:44,1014
09:16:45,1014
09:16:46,1014
09:16:47,1014
09:16:48,1014
09:16:49,1014
09:16:50,1014
09:16:51,1014
09:16:52,1014
09:16:53,1014
09:16:54,1014
09:16:55,1014
09:16:56,1014
09:16:57,1014
09:16:58,1014
09:16:59,1014
09:17:00,1014
09:17:01,1014
09:17:02,1014
09:17:03,1014
09:17:04,1014
09:17:05,1014
09:17:06,1014
09:17:07,1014
09:17:08,1014
09:17:09,1014
09:17:10,1014
09:17:11,1014
09:17:12,1014
09:17:13,1014
09:17:14,1014
09:17:15,1014
09:17:17,1014
09:17:18,1015
09:17:19,1014
09:17:20,1014
09:17:21,1014
09:17:22,1014
09:17:23,1014
09:17:24,1014
09:17:25,1014
09:17:26,1014
09:17:27,1014
09:17:28,1014
09:17:29,1014
09:17:30,1014
09:17:31,1014
09:17:32,1014
09:17:33,1014
09:17:34,1014
09:17:35,1014
09:17:36,1014
09:17:37,1014
09:17:38,1014
09:17:39,1014
09:17:40,1014
09:17:41,1014
09:17:42,1014
09:17:43,1014
09:17:44,1014
09:17:45,1014
09:17:46,1014
09:17:47,1014
09:17:48,1014
09:17:49,1014
09:17:50,1014
09:17:51,1014
09:17:52,1014
09:17:53,1014
09:17:54,1014
09:17:55,1014
09:17:56,1014
09:17:57,1014
09:17:58,1014
09:17:59,1014
09:18:00,1014
09:18:01,1014
09:18:02,1014
09:18:03,1014
09:18:04,1014
09:18:05,1014
09:18:06,1014
09:18:07,1014
09:18:08,1014
09:18:09,1014
09:18:10,1014
09:18:11,1014
09:18:12,1013
09:18:13,1014
09:18:14,1013
09:18:15,1014
09:18:16,1013
09:18:17,1014
09:18:18,1013
09:18:19,1014
09:18:20,1013
09:18:21,1013
09:18:22,1013
09:18:23,1013
09:18:24,1013
09:18:25,1013
09:18:26,1013
09:18:27,1013
09:18:28,1013
09:18:29,1013
09:18:30,1013
09:18:31,1013
09:18:32,1013
09:18:33,1013
09:18:34,1013
09:18:36,1013
09:18:37,1013
09:18:38,1013
09:18:39,1013
09:18:40,1013
09:18:41,1013
09:18:42,1013
09:18:43,1013
09:18:44,1013
09:18:45,1013
09:18:46,1013
09:18:47,1013
09:18:48,1013
09:18:49,1013
09:18:50,1013
09:18:51,1013
09:18:52,1013
09:18:53,1013
09:18:54,1013
09:18:55,1013
09:18:56,1013
09:18:57,1014
09:18:58,1013
09:18:59,1014
09:19:00,1013
09:19:01,1013
09:19:02,1013
09:19:03,1013
09:19:04,1013
09:19:05,1013
09:19:06,1013
09:19:07,1014
09:19:08,1013
09:19:09,1014
09:19:10,1014
09:19:11,1013
09:19:12,1014
09:19:13,1014
09:19:14,1014
09:19:15,1014
09:19:16,1014
09:19:17,1014
09:19:18,1014
09:19:19,1014
09:19:20,1014
09:19:21,1014
09:19:22,1014
09:19:23,1014
09:19:24,1014
09:19:25,1014
09:19:26,1014
09:19:27,1014
09:19:28,1014
09:19:29,1014
09:19:30,1014
09:19:31,1014
09:19:32,1014
09:19:33,1014
09:19:52,1014
09:19:53,1014
09:19:54,1014
09:19:55,1014
09:19:56,1015
09:19:57,1014
09:19:58,1014
09:19:59,1015
09:20:00,1014
09:20:01,1014
09:20:02,1014
09:20:03,1014
09:20:04,1014
09:20:05,1015
09:20:06,1015
09:20:07,1015
09:20:08,1015
09:20:09,1014
09:20:10,1014
09:20:11,1014
09:20:12,1015
09:20:13,1015
09:20:14,1014
09:20:15,1014
09:20:16,1014
09:20:17,1015
09:20:18,1014
09:20:19,1014
09:20:20,1014
09:20:21,1014
09:20:22,1014
09:20:23,1014
09:20:24,1014
09:20:25,1014
09:20:26,1014
09:20:27,1014
09:20:28,1014
09:20:29,1014
09:20:30,1014
09:20:31,1014
09:20:32,1014
09:20:33,1014
09:20:34,1014
09:20:35,1014
09:20:36,1014
09:20:37,1014
09:20:38,1014
09:20:39,1014
09:20:40,1014
09:20:41,1014
09:20:42,1014
09:20:43,1014
09:20:44,1014
09:20:45,1014
09:20:46,1014
09:20:47,1014
09:20:48,1014
09:20:49,1014
09:20:50,1014
09:20:51,1014
09:20:52,1014
09:20:53,1014
09:20:54,1014
09:20:55,1014
09:20:56,1014
09:20:57,1014
09:20:58,1014
09:20:59,1014
09:21:00,1014
09:21:01,1014
09:21:02,1014
09:21:03,1014
09:21:04,1014
09:21:05,1014
09:21:06,1014
09:21:07,1014
09:21:08,1014
09:21:09,1014
09:21:10,1014
09:21:11,1014
09:21:12,1014
09:21:13,1014
09:21:14,1014
09:21:15,1014
09:21:16,1014
09:21:17,1014
09:21:18,1014
09:21:19,1014
09:21:20,1014
09:21:21,1014
09:21:22,1014
09:21:23,1014
09:21:24,1014
09:21:25,1014
09:21:26,1014
09:21:28,1014
09:21:29,1014
09:21:30,1014
09:21:31,1014
09:21:32,1014
09:21:33,1014
09:21:34,1014
09:21:35,1014
09:21:36,1014
09:21:37,1014
09:21:38,1014
09:21:39,1014
09:21:40,1014
09:21:41,1014
09:21:42,1014
09:21:43,1014
09:21:44,1014
09:21:45,1014
09:21:46,1014
09:21:47,1014
09:21:48,1014
09:21:49,1014
09:21:50,1014
09:21:51,1014
09:21:52,1014
09:21:53,1014
09:21:54,1014
09:21:55,1014
09:21:56,1014
09:21:57,1014
09:21:58,1014
09:21:59,1014
09:22:00,1014
09:22:01,1014
09:22:02,1014
09:22:03,1014
09:22:04,1014
09:22:05,1014
09:22:06,1014
09:22:07,1014
09:22:08,1014
09:22:09,1014
09:22:10,1014
09:22:11,1014
09:22:12,1014
09:22:13,1014
09:22:14,1014
09:22:15,1014
09:22:16,1014
09:22:17,1014
09:22:18,1014
09:22:19,1014
09:22:20,1014
09:22:21,1014
09:22:22,1014
09:22:23,1014
09:22:24,1014
09:22:25,1014
09:22:26,1014
09:22:27,1014
09:22:28,1014
09:22:29,1014
09:22:30,1014
09:22:31,1014
09:22:32,1014
09:22:33,1014
09:22:34,1014
09:22:35,1014
09:22:36,1014
09:22:37,1014
09:22:38,1014
09:22:39,1014
09:22:40,1014
09:22:41,1014
09:22:42,1014
09:22:43,1014
09:22:44,1014
09:22:45,1014
09:22:46,1014
09:22:47,1014
09:22:48,1014
09:22:49,1014
09:22:50,1014
09:22:51,1014
09:22:52,1014
09:22:53,1014
09:22:54,1014
09:22:55,1014
09:22:56,1015
09:22:57,1014
09:22:58,1014
09:22:59,1014
09:23:00,1014
09:23:01,1014
09:23:02,1014
09:23:03,1014
09:23:04,1014
09:23:05,1014
09:23:07,1015
09:23:08,1015
09:23:09,1015
09:23:10,1014
09:23:11,1015
09:23:12,1015
09:23:13,1015
09:23:14,1015
09:23:15,1015
09:23:16,1014
09:23:17,1015
09:23:18,1014
09:23:19,1015
09:23:20,1015
09:23:21,1015
09:23:22,1015
09:23:23,1014
09:23:24,1015
09:23:25,1015
09:23:26,1015
09:23:27,1015
09:23:28,1015
09:23:29,1015
09:23:30,1015
09:23:31,1015
09:23:32,1015
09:23:33,1015
09:23:34,1015
09:23:35,1015
09:23:36,1015
09:23:37,1014
09:23:38,1015
09:23:39,1015
09:23:40,1015
09:23:41,1015
09:23:42,1015
09:23:43,1015
09:23:44,1015
09:23:45,1015
09:23:46,1015
09:23:47,1015
09:23:48,1015
09:23:49,1015
09:23:50,1015
09:23:51,1015
09:23:52,1015
09:23:53,1015
09:23:54,1015
09:23:55,1015
09:23:56,1015
09:23:57,1015
09:23:58,1015
09:23:59,1015
09:24:00,1015
09:24:01,1015
09:24:02,1015
09:24:03,1015
09:24:04,1015
09:24:05,1015
09:24:06,1015
09:24:07,1015
09:24:08,1015
09:24:09,1015
09:24:10,1015
09:24:11,1015
09:24:12,1015
09:24:13,1015
09:24:14,1015
09:24:15,1015
09:24:16,1015
09:24:17,1015
09:24:18,1015
09:24:19,1015
09:24:20,1015
09:24:21,1015
09:24:22,1014
09:24:23,1015
09:24:24,1015
09:24:25,1014
09:24:26,1014
09:24:27,1014
09:24:28,1014
09:24:29,1014
09:24:30,1015
09:24:31,1014
09:24:32,1014
09:24:33,1014
09:24:34,1014
09:24:35,1014
09:24:36,1014
09:24:37,1014
09:24:38,1014
09:24:39,1014
09:24:40,1014
09:24:41,1014
09:24:42,1014
09:24:43,1014
09:24:44,1014
09:24:45,1014
09:24:47,1014
09:24:48,1014
09:24:49,1014
09:24:50,1014
09:24:51,1014
09:24:52,1014
09:24:53,1014
09:24:54,1014
09:24:55,1014
09:24:56,1014
09:24:57,1014
09:24:59,1014
09:25:00,1014
09:25:01,1014
09:25:02,1014
09:25:03,1014
09:25:04,1014
09:25:05,1014
09:25:06,1014
09:25:07,1014
09:25:08,1014
09:25:09,1014
09:25:10,1014
09:25:11,1014
09:25:12,1014
09:25:13,1014
09:25:14,1014
09:25:15,1013
09:25:16,1013
09:25:17,1013
09:25:18,1013
09:25:19,1013
09:25:20,1013
09:25:21,1013
09:25:22,1013
09:25:23,1013
09:25:24,1013
09:25:25,1013
09:25:26,1013
09:25:27,1013
09:25:28,1013
09:25:29,1013
09:25:30,1013
09:25:31,1013
09:25:32,1013
09:25:33,1012
09:25:34,1012
09:25:35,1011
09:25:36,1011
09:25:37,1011
09:25:38,1011
09:25:39,1011
09:25:40,1011
09:25:41,1011
09:25:42,1011
09:25:43,1011
09:25:44,1011
09:25:45,1011
09:25:46,1011
09:25:47,1011
09:25:48,1011
09:25:49,1011
09:25:50,1011
09:25:51,1010
09:25:52,1010
09:25:53,1010
09:25:54,1010
09:25:55,1010
09:25:56,1009
09:25:57,1009
09:25:58,1009
09:25:59,1009
09:26:00,1009
09:26:01,1009
09:26:02,1009
09:26:03,1009
09:26:04,1009
09:26:05,1009
09:26:06,1009
09:26:07,1009
09:26:08,1009
09:26:09,1009
09:26:10,1009
09:26:11,1009
09:26:12,1009
09:26:13,1009
09:26:14,1009
09:26:15,1009
09:26:16,1009
09:26:17,1009
09:26:18,1009
09:26:19,1009
09:26:20,1009
09:26:21,1009
09:26:22,1009
09:26:23,1009
09:26:24,1009
09:26:25,1009
09:26:26,1008
09:26:27,1009
09:26:28,1009
09:26:29,1009
09:26:30,1009
09:26:31,1009
09:26:32,1009
09:26:33,1009
09:26:34,1009
09:26:35,1009
09:26:36,1009
09:26:37,1009
09:26:38,1009
09:26:39,1009
09:26:40,1009
09:26:42,1009
09:26:43,1009
09:26:44,1009
09:26:45,1009
09:26:46,1009
09:26:47,1009
09:26:48,1009
09:26:49,1009
09:26:50,1009
09:26:51,1009
09:26:52,1009
09:26:53,1009
09:26:54,1009
09:26:55,1009
09:26:56,1009
09:26:57,1009
09:26:58,1009
09:26:59,1009
09:27:00,1009
09:27:01,1009
09:27:02,1009
09:27:03,1009
09:27:04,1009
09:27:05,1009
09:27:06,1009
09:27:07,1009
09:27:08,1009
09:27:09,1009
09:27:10,1009
09:27:11,1008
09:27:12,1009
09:27:13,1009
09:27:14,1009
09:27:15,1009
09:27:16,1008
09:27:17,1008
09:27:18,1008
09:27:19,1008
09:27:20,1008
09:27:21,1009
09:27:22,1009
09:27:23,1008
09:27:24,1008
09:27:25,1008
09:27:26,1009
09:27:27,1008
09:27:28,1008
09:27:29,1008
09:27:30,1008
09:27:31,1008
09:27:32,1008
09:27:33,1009
09:27:34,1008
09:27:35,1008
09:27:36,1008
09:27:37,1009
09:27:38,1008
09:27:39,1009
09:27:40,1008
09:27:41,1008
09:27:42,1008
09:27:43,1008
09:27:44,1008
09:27:45,1008
09:27:46,1008
09:27:47,1008
09:27:48,1008
09:27:49,1008
09:27:50,1008
09:27:51,1008
09:27:52,1008
09:27:53,1008
09:27:54,1008
09:27:55,1008
09:27:56,1008
09:27:57,1009
09:27:58,1008
09:27:59,1009
09:28:00,1008
09:28:01,1008
09:28:02,1008
09:28:03,1008
09:28:04,1008
09:28:05,1008
09:28:06,1008
09:28:07,1009
09:28:08,1009
09:28:09,1008
09:28:10,1008
09:28:11,1008
09:28:12,1008
09:28:13,1009
09:28:14,1009
09:28:15,1009
09:28:16,1008
09:28:17,1009
